,dialogue_id,text,turn_id,type,label
7620,3015_4,"It should start being stigmatised, homosexuality is awful!",6,HS,0
7621,3015_4,"A scare campaign aimed at targeting vulnerable people like LGBT people can only cause more fear and division amongst our society, which is something we should definitely avoid.",7,CN,1
7622,3015_5,"Gay people already feel isolated because of their sexual orientation, but this shouldn't happen. They're part of our society and contribute to it.",1,CN,1
7623,3015_5,"That's just a lie, homosexuality is a disease, an unrepentant sin!",2,HS,0
7624,3015_6,"To suggest that homosexuality is a disease is just plain wrong. And the Bible is full of examples of loving thy neighbor and turn the other cheek, so being gay isn't against it or against our society.",3,CN,1
7625,3015_6,All these homosexual things I read are just lies spread by the evil gays!,4,HS,0
7626,3015_7,"Gay people are not evil. In most developed countries homosexuality isn't stigmatised, so I'm afraid yours is not a shared of opinion.",5,CN,1
7627,3015_7,"It should start being stigmatised, homosexuality is awful!",6,HS,0
7628,3015_8,"Gays are an abomination to God, they must be isolated and confined to their own houses.",0,HS,0
7629,3015_8,"That's just a lie, homosexuality is a disease, an unrepentant sin!",2,HS,0
7630,3015_9,"That's just a lie, homosexuality is a disease, an unrepentant sin!",2,HS,0
7631,3015_9,All these homosexual things I read are just lies spread by the evil gays!,4,HS,0
7632,3015_10,All these homosexual things I read are just lies spread by the evil gays!,4,HS,0
7633,3015_10,"It should start being stigmatised, homosexuality is awful!",6,HS,0
7634,2897_1,I did not know the faggots were given the permission to still exist. They should be suppressed.,0,HS,0
7635,2897_1,Why would you say something like that? Your words are hateful and can't exist in our inclusive and modern society.,1,CN,1
7636,2897_2,"I disagree. Gays must be stopped, they're just spreading their agenda everywhere!",2,HS,0
7637,2897_2,"And what about the spread of anti LGBT agenda in the UK? It seems to me that gay people are living their lives peacefully, while others spread hate and division everywhere.",3,CN,1
7638,2897_3,Hate against LGBT people happens because the gays are desperate for attention. They pretend to be oppressed but in reality we have it much worse because we must coexist with them.,4,HS,0
7639,2897_3,"That's not what they are doing. They're trying to live their life, and the oppression they face is very real, just look at your comments!",5,CN,1
7640,2897_4,Why would you say something like that? Your words are hateful and can't exist in our inclusive and modern society.,1,CN,1
7641,2897_4,"I disagree. Gays must be stopped, they're just spreading their agenda everywhere!",2,HS,0
7642,2897_5,"And what about the spread of anti LGBT agenda in the UK? It seems to me that gay people are living their lives peacefully, while others spread hate and division everywhere.",3,CN,1
7643,2897_5,Hate against LGBT people happens because the gays are desperate for attention. They pretend to be oppressed but in reality we have it much worse because we must coexist with them.,4,HS,0
7644,2897_6,I did not know the faggots were given the permission to still exist. They should be suppressed.,0,HS,0
7645,2897_6,"I disagree. Gays must be stopped, they're just spreading their agenda everywhere!",2,HS,0
7646,2897_7,"I disagree. Gays must be stopped, they're just spreading their agenda everywhere!",2,HS,0
7647,2897_7,Hate against LGBT people happens because the gays are desperate for attention. They pretend to be oppressed but in reality we have it much worse because we must coexist with them.,4,HS,0
7648,2909_1,"Gay people have a tendency to rape children, they are disgusting people.",0,HS,0
7649,2909_1,Are you sure about that? What evidence do you have? Because it's a gross and false generalization.,1,CN,1
7650,2909_2,I don't need to follow your logic. It's proven that homosexuals are a danger to children.,2,HS,0
7651,2909_2,"There are studies, and the majority of the time the data are inconclusive, meaning that it's not ""proven"" at all. Gay people are not a threat to anyone.",3,CN,1
7652,2909_3,Don't you know that they are just trying to cover up the crimes of LGBT people? They have no place in a modern democracy.,4,HS,0
7653,2909_3,"Homosexuality shouldn't be stigmatized, it's simply a sexual orientation and gay people play an important part in our society.",5,CN,1
7654,2909_4,Are you sure about that? What evidence do you have? Because it's a gross and false generalization.,1,CN,1
7655,2909_4,I don't need to follow your logic. It's proven that homosexuals are a danger to children.,2,HS,0
7656,2909_5,"There are studies, and the majority of the time the data are inconclusive, meaning that it's not ""proven"" at all. Gay people are not a threat to anyone.",3,CN,1
7657,2909_5,Don't you know that they are just trying to cover up the crimes of LGBT people? They have no place in a modern democracy.,4,HS,0
7658,2909_6,"Gay people have a tendency to rape children, they are disgusting people.",0,HS,0
7659,2909_6,I don't need to follow your logic. It's proven that homosexuals are a danger to children.,2,HS,0
7660,2909_7,I don't need to follow your logic. It's proven that homosexuals are a danger to children.,2,HS,0
7661,2909_7,Don't you know that they are just trying to cover up the crimes of LGBT people? They have no place in a modern democracy.,4,HS,0
7662,2832_1,The gays are insane. They should go back to the closet.,0,HS,0
7663,2832_1,"They were in the closet, and it wasn’t that good. Instead of telling gay people to hide, we should learn to respect them.",1,CN,1
7664,2832_2,"I disagree. If they want to be apart of society, they have to stop being disgusting homosexuals.",2,HS,0
7665,2832_2,The gay community is usually very accepting supportive and many gay people feel comfortable showing their support for each other and other marginalized group. I think you have a lot to learn from them.,3,CN,1
7666,2832_3,"They were in the closet, and it wasn’t that good. Instead of telling gay people to hide, we should learn to respect them.",1,CN,1
7667,2832_3,"I disagree. If they want to be apart of society, they have to stop being disgusting homosexuals.",2,HS,0
7668,2832_4,The gays are insane. They should go back to the closet.,0,HS,0
7669,2832_4,"I disagree. If they want to be apart of society, they have to stop being disgusting homosexuals.",2,HS,0
7670,2779_1,"Cultural Marxism hates the traditional family and wants to destroy it. This is what the LGBT agenda wants, it’s not about equality or pride, it’s sinister!",0,HS,0
7671,2779_1,"I don’t think this is true, LGBT people don't have an agenda, they simply want to be accepted and have a family.",1,CN,1
7672,2779_2,"Maybe in some cultures it is okay to go against traditional marriage, but here it's very damaging to society to do it.",2,HS,0
7673,2779_2,"Same sex marriage has a lot stigma behind it, but it’s important to remember that all people have the same right, and this includes the right to marry.",3,CN,1
7674,2779_3,"No, being gay is not normal, it's anti-marriage!",4,HS,0
7675,2779_3,"Expanding the right to marry to LGBT people won't take away from heterosexual marriage, so I don't understand how it can be anti-marriage. This is about the right of people to have a family.",5,CN,1
7676,2779_4,"I don’t think this is true, LGBT people don't have an agenda, they simply want to be accepted and have a family.",1,CN,1
7677,2779_4,"Maybe in some cultures it is okay to go against traditional marriage, but here it's very damaging to society to do it.",2,HS,0
7678,2779_5,"Same sex marriage has a lot stigma behind it, but it’s important to remember that all people have the same right, and this includes the right to marry.",3,CN,1
7679,2779_5,"No, being gay is not normal, it's anti-marriage!",4,HS,0
7680,2779_6,"Cultural Marxism hates the traditional family and wants to destroy it. This is what the LGBT agenda wants, it’s not about equality or pride, it’s sinister!",0,HS,0
7681,2779_6,"Maybe in some cultures it is okay to go against traditional marriage, but here it's very damaging to society to do it.",2,HS,0
7682,2779_7,"Maybe in some cultures it is okay to go against traditional marriage, but here it's very damaging to society to do it.",2,HS,0
7683,2779_7,"No, being gay is not normal, it's anti-marriage!",4,HS,0
7684,2964_1,Trans people should not have the right to change their gender on identity card.,0,HS,0
7685,2964_1,"No one should be allowed to discriminate on the basis of their gender, regardless of their personal feelings towards a group of people.",1,CN,1
7686,2964_2,"But we can. Transphobia isn't that bad, they deserve it.",2,HS,0
7687,2964_2,The transgender community has been praised for being tolerant and accepting people of all sexual orientations. So why should we reject them?,3,CN,1
7688,2964_3,Because being trans is a sickness and we cannot allow these people to live in our country.,4,HS,0
7689,2964_3,"Transgender people are allowed to live in our country, and as a matter of fact they already live here. They're part of our society and deserve respect.",5,CN,1
